TYPE;TEMPLATE_ID;FUNCION_SQL;DATABASE
SELECT;LT_20240903130000;"SELECT NUMEMP FROM CARD.EMPLYETT WHERE USERID = ' & #USER#$ & ""'";CARDS_PR
SELECT;LT_20240903130000;"SELECT TRIM(NUMSERIEHASTA) FROM ELABELS.ALL_ETIQUETAS WHERE PARTCODE=' & #PART_CODE#$ & ""' AND REPETIDA='NO' ORDER BY DIA_HORA";ELAB_PR
SELECT;LT_20240903130000;"SELECT HCUSTSN,LONG_CUSTSN FROM CARD.CPARTCODE WHERE PARTCODE=' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20240903130000;"SELECT CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & CLIENTE$ & ""-"" & PREFIJO_CUST_SERIAL$ & ""'";ELAB_PR
SELECT;LT_20240903130000;"SELECT TIMESTAMPDIFF(4,CHAR(CURRENT TIMESTAMP - MAX(TSTAMP))) AS TTR FROM CARD.CIQSSFC WHERE ETIQUETA IN (SELECT ETIQUETA FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND SPROD_ACTUAL IN ('0280','0230') AND DECPROD = 'P' ORDER BY TSTAMP_ACTUAL DESC) AND SPROD = '0230'";CARDS_PR
SELECT;LT_20240903130000;"SELECT TIMESTAMPDIFF(4,CHAR(CURRENT TIMESTAMP - MAX(TSTAMP_ACTUAL))) AS TTR FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND SPROD_ACTUAL IN ('0280','0230') AND LINEA = 'CARD' AND DECPROD = 'P' AND TIMESTAMPDIFF(4,CHAR(TSTAMP_ACTUAL - TSTAMP_INICIO)) < 172800";CARDS_PR
SELECT;LT_20240903130000;"WITH MI_TABLA AS(SELECT TSTAMP_ACTUAL AS FECHA_PRODUCCION FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND SPROD_ACTUAL IN ('0280','0230') AND LINEA = 'CARD' AND DECPROD = 'P' AND TIMESTAMPDIFF(4,CHAR(TSTAMP_ACTUAL - TSTAMP_INICIO)) < 172800 UNION ALL SELECT (TSTAMP_INICIO + 3 Month)AS FECHA_PRODUCCION FROM CARD.HEADER WHERE PART_CODE = '"" & #PART_CODE#$ & ""' AND SPROD_ACTUAL IN ('0280','0230') AND LINEA = 'CARD' AND DECPROD = 'P' AND TIMESTAMPDIFF(4,CHAR(TSTAMP_ACTUAL - TSTAMP_INICIO)) > 172800) SELECT TIMESTAMPDIFF(4,CHAR(CURRENT TIMESTAMP - MAX(FECHA_PRODUCCION))) AS TTR FROM MI_TABLA";CARDS_PR
SELECT;LT_20240903130000;"SELECT DISTINCT(ALIAS_CODESOFT_FILE) from  ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"UPDATE ELABELS.HON_TARJETAS SET CARD_LEVEL=' & HN_NEW_CARD_LEVEL$ & ""' WHERE PARTNUMBER='"" &  HN_PARTNUMBER$ & ""' AND CARD_LEVEL='"" & HN_OLD_CARD_LEVEL$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.HON_ETIQUETAS (DIA_HORA,PARTNUMBER,PARTCODE,REVISION,NUM_SERIE_DESDE,NUM_SERIE_HASTA,CANTIDAD,REPETIDA,EMPLEADO) VALUES (CURRENT TIMESTAMP,' & PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" & REVISION_EC$ & ""','"" &   RIGHT(FORMAT(STR(#CONTADOR_LAST#% + 1),""000000000""),9) & ""','"" &  RIGHT(FORMAT(STR(#CONTADOR_LAST#% + #QTY_PRINT#%),""000000000""),9) & ""',"" & STR(#QTY_PRINT#%) & "",'NO','"" & N_EMPLEADO$ & ""-F')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.HON_TARJETAS (PARTNUMBER,PARTCODE,REVISION,INICIO_RANGO,FIN_RANGO,CARD_LEVEL) VALUES (' & HN_PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" & HN_REVISION$ & ""','"" & HN_SN_FROM$ & ""','"" & HN_SN_TO$ & ""','ACTUAL')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.ALL_ETIQUETAS (DIA_HORA,CLIENTE,PARTNUMBER,PARTCODE,NUMSERIEDESDE,NUMSERIEHASTA,CANTIDAD,REPETIDA,REV_INT,EMPLEADO) VALUES (CURRENT TIMESTAMP,' & CLIENTE$ & ""','"" & PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" &  RIGHT(FORMAT(STR(#CONTADOR_LAST#% + 1),""0000000""),7) & ""','"" &  RIGHT(FORMAT(STR(#CONTADOR_LAST#% + #QTY_PRINT#%),""0000000""),7) & ""',"" & STR(#QTY_PRINT#%) & "",'NO','"" & REVISION_EC$ & ""','"" & N_EMPLEADO$ & ""-F')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.HON_ETIQUETAS (DIA_HORA,PARTNUMBER,PARTCODE,REVISION,NUM_SERIE_DESDE,NUM_SERIE_HASTA,CANTIDAD,REPETIDA,EMPLEADO) VALUES (CURRENT TIMESTAMP,' & HN_PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" & HN_REVISION$ & ""','"" & HN_SN_FROM$ & ""','"" & HN_SN_FROM$ & ""',1,'NO','NEWRA')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.ALL_ETIQUETAS (DIA_HORA,CLIENTE,PARTNUMBER,PARTCODE,NUMSERIEDESDE,NUMSERIEHASTA,CANTIDAD,REPETIDA,REV_INT,EMPLEADO) VALUES (CURRENT TIMESTAMP,' & CLIENTE$ & ""','"" & PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" &  RIGHT(FORMAT(STR(#CONTADOR_LAST#% + 1),""00000""),5) & ""','"" &  RIGHT(FORMAT(STR(#CONTADOR_LAST#% + #QTY_PRINT#%),""00000""),5) & ""',"" & STR(#QTY_PRINT#%) & "",'NO','"" & REVISION_EC$ & ""','"" & N_EMPLEADO$ & ""-F')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.CONTADORES_VARIOS (CONTADOR_ID,CONTADOR,F_ARCHIVO) VALUES (' & CLIENTE$ & ""-"" & PREFIJO_CUST_SERIAL$ & ""','0000000000','1')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"UPDATE ELABELS.CONTADORES_VARIOS SET CONTADOR =' & FORMAT(STR(CONTADOR_CUSTSN% + 1),""0000000000"") & ""', F_ARCHIVO = '1' WHERE CONTADOR_ID = '"" & CLIENTE$ & ""-"" & PREFIJO_CUST_SERIAL$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO ELABELS.THA_SERIALS (DIA_HORA,PARTNUMBER,PARTCODE,SN_CLS,SN_THALES,TIPO_SN,SN_ACTIVO,AMENDEMENT,EMPLEADO,PN_ASOC,PC_ASOC,SN_THA_ASOC,AMDT_ASOC,PN_COMUN,IMPRESO) values (' & #DATE#$ & "" "" & #TIME#$ & ""."" & FORMAT(STR(I%),""000000"") &  ""','"" & TH_PARTNUMBER$ & ""','"" & #PART_CODE#$ & ""','"" & CEL_SERIAL$ & ""','"" & CUST_SERIAL$ & ""','PRO','SI','"" & TH_AMENDEMENT$ & ""','"" & N_EMPLEADO$ & ""','','','','','"" & TH_PN_COMUN$ & ""','NO')";ELAB_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO CARD.SNMFGCUST (CUSTSN,PART_CODE,ETIQUETA,FAMILIA,CONTADOR,CELDA,USUARIO,TSTAMP,F_ARCHIVO,P1,P2) values (' & CUST_SERIAL$ & ""','"" & #PART_CODE#$ & ""','"" & CEL_SERIAL$ & ""','"" & FAMILIA$ & ""',1,'"" & #COMPUTER#$ & ""','"" & N_EMPLEADO$ & ""',CURRENT TIMESTAMP,'"" & F_ARCHIVO_SNMFGCUST$ & ""','"" & CAMPO_P1$ & ""','"" & CAMPO_P2$ & ""')";CARDS_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO CARD.TERROR (CELDA,USUARIO,CODIGO_ERROR,TS,PROGRAMA,ETIQUETA,MENSAJE_ERROR,F_ARCHIVO) VALUES (' & #COMPUTER#$ & ""','"" & N_EMPLEADO$ & ""','90',CURRENT TIMESTAMP,'FLEXLABEL','"" & PRIMER_CEL_SERIAL$ & ""','ALERTA FAI : PRODUCTO A&D SIN FABRICAR + 23 MESES. PARTCODE "" & #PART_CODE#$ & "" ','1')";CARDS_PR
INSERT_UPDATE;LT_20240903130000;"INSERT INTO CARD.TERROR (CELDA,USUARIO,CODIGO_ERROR,TS,PROGRAMA,ETIQUETA,MENSAJE_ERROR,F_ARCHIVO) VALUES (' & #COMPUTER#$ & ""','"" & N_EMPLEADO$ & ""','90',CURRENT TIMESTAMP,'FLEXLABEL','"" & PRIMER_CEL_SERIAL$ & ""','FAI  SIN PROD. A&D  + 23 MESES. PARTCODE "" & #PART_CODE#$ & ""  - FAM-  "" & FAMILIA$ & ""','1')";CARDS_PR
INSERT_UPDATE;LT_20240903130000;"UPDATE CARD.OFFSPEC SET SN_CONTADOR = SN_CONTADOR +  & STR(#QTY_PRINT#%) & "" WHERE PARTCODE = '"" &  #PART_CODE#$ & ""' AND OPER_INICIAL = 'S' AND SN_LIM > 0";CARDS_PR
INSERT_UPDATE;LT_20240903130000;"UPDATE ELABELS.ETIQUETAS_LOG SET ALIAS_CODESOFT_FILE = ' & MODELO_ETIQUETA$ & ""' , F_ARCHIVO = '1' WHERE PART_CODE = '"" & #PART_CODE#$ & ""' AND TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""'";ELAB_PR
SELECT;LT_20240906165240;"SELECT CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA  = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20240916103018;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20240916103018;"SELECT PART_CODE,ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20240916103018;"WITH MITABLA (NIVEL,ETIQUETA,COMP_SN) AS (SELECT 1,RAIZ.ETIQUETA,RAIZ.COMP_SN  FROM CARD.SN_BLINDCHECK RAIZ WHERE RAIZ.ETIQUETA = ' & SERIAL_CELESTICA$ & ""' AND STATUS='OK' UNION ALL SELECT PADRE.NIVEL+1, HIJA.ETIQUETA, HIJA.COMP_SN  FROM MITABLA PADRE, CARD.SN_BLINDCHECK HIJA WHERE PADRE.COMP_SN = HIJA.ETIQUETA AND PADRE.NIVEL < 10 AND STATUS='OK') SELECT PART_CODE, REF_DES AS SN_HIJO_CLIENTE, COMP_PN AS PN_CELESTICA from CARD.CIQSSFC WHERE ETIQUETA IN (SELECT COMP_SN AS SN_HIJO FROM MITABLA) AND SPROD IN ('B110','B300')  AND STATUS = 'M' AND TRIM(REF_DES) <> ''";CARDS_PR
SELECT;LT_20240916103018;"SELECT SN_HIJO FROM ELABELS.ZIMMER_BCHK_VERIFY WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""' AND SN_HIJO = '"" &  (TRIM(GET_RECORD_FIELD(CONSULTA_1$,I%,2))) & ""' AND STATUS IN ('PENDING','PASS') ";ELAB_PR
SELECT;LT_20240916103018;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & ENTRADA_SN$ & ""'";CARDS_PR
SELECT;LT_20240916103018;"SELECT PART_CODE,ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & ENTRADA_SN$ & ""'";CARDS_PR
SELECT;LT_20240916103018;"SELECT MAX(DEFSEQ) FROM CARD.CIQSSFC WHERE ETIQUETA  ='  & SERIAL_CELESTICA$ &  ""'";CARDS_PR
INSERT_UPDATE;LT_20240916103018;"UPDATE ELABELS.ZIMMER_BCHK_VERIFY SET STATUS = 'DELETE' WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20240916103018;"INSERT INTO ELABELS.ZIMMER_BCHK_VERIFY (PART_CODE,SN_PADRE,SN_HIJO,STATUS,COMPUTER,USUARIO,TSTAMP,F_ARCHIVO) VALUES (' & #PART_CODE#$ & ""','"" & SERIAL_CELESTICA$ & ""','"" & ENTRADA_SN$ & ""','PENDING','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""',CURRENT TIMESTAMP,'1')";ELAB_PR
INSERT_UPDATE;LT_20240916103018;"UPDATE ELABELS.ZIMMER_BCHK_VERIFY SET STATUS = 'PASS' WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""' AND STATUS = 'PENDING'";ELAB_PR
INSERT_UPDATE;LT_20240916103018;"INSERT INTO CARD.CIQSSFC(ETIQUETA,PART_CODE,CELDA,USUARIO,DEFCODE,QTY,DEFSEQ,SPROD,STATUS,TSTAMP,F_ARCHIVO,COMENTARIO,SUB_CARD,REF_DES,FAILCODE,COMP_PN,F1,LINEA,COMP_SN) VALUES (' & SERIAL_CELESTICA$ & ""','"" & #PART_CODE#$ & ""','"" & #COMPUTER#$ & ""','"" & #USER#$ & ""','IQS','1','"" & DEFSEQ$ & ""','"" & OPERACION_PASS$ & ""','P',CURRENT TIMESTAMP,'1','VERIFICACION BLINDCHECK COMPLETADA','','','','','0','CARD','')";CARDS_PR
SELECT;LT_20240925151909;"SELECT PNCORP,TRACE_CODE_LOTE FROM CARD.LABEL_I1  WHERE LABEL_ID = ' & RIGHT(ID_LABEL$,LEN(ID_LABEL$) - 2) & ""'";CARDS_PR
SELECT;LT_20241002103529;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241002103529;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA  =' & SERIAL_CELESTICA$ & ""'AND SPROD = '"" & OPERACION_PREVIA$ & ""' AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241002103529;"SELECT COUNT(SERIAL_CUST) AS VECES_IMPRESA FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND  TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & SERIAL_CELESTICA$ & ""'";ELAB_PR
SELECT;LT_20241002103529;"SELECT MIN(TSTAMP) FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & SERIAL_CELESTICA$ & ""'";ELAB_PR
SELECT;LT_20241002180646;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241002180646;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA  =' & SERIAL_CELESTICA$ & ""'AND SPROD = '"" & OPERACION_PREVIA$ & ""' AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241002180646;"SELECT COUNT(SERIAL_CUST) AS VECES_IMPRESA FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND  TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & SERIAL_CELESTICA$ & ""'";ELAB_PR
SELECT;LT_20241002180646;"SELECT MIN(TSTAMP) FROM ELABELS.ETIQUETAS_LOG WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND TEMPLATE_ID = '"" & #TEMPLATE_ID#$ & ""' AND SERIAL_CUST = '"" & SERIAL_CELESTICA$ & ""'";ELAB_PR
SELECT;LT_20241003111806;"SELECT F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20241004105106;"SELECT PART_CODE, CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241004105106;"SELECT MAC_ID FROM CARD.CMACID WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241004105106;"SELECT CONTADOR_ID,CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
INSERT_UPDATE;LT_20241004105106;"INSERT INTO ELABELS.CONTADORES_VARIOS (CONTADOR_ID,CONTADOR,F_ARCHIVO) VALUES (' & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""','0000000000','1')";ELAB_PR
INSERT_UPDATE;LT_20241004105106;"INSERT INTO CARD.CMACID (ETIQUETA,CUSTSN,MAC_ID,TSTAMP,F_ARCHIVO,BOXCUSTSN,USUARIO) VALUES (' & SERIAL_CELESTICA$ & ""','"" & SERIAL_CLIENTE$ & ""','"" & MAC_ADDRESS$ & ""',CURRENT TIMESTAMP,'1','','"" & #USER#$ & ""')";CARDS_PR
INSERT_UPDATE;LT_20241004105106;"UPDATE ELABELS.CONTADORES_VARIOS SET CONTADOR =' & FORMAT(STR(CONTADOR_MAC% + 1),""0000000000"") & ""', F_ARCHIVO = '1' WHERE CONTADOR_ID = '"" & #TEMPLATE_ID#$ & ""-"" & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20241004164619;"SELECT PART_CODE,ETIQUETA FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20241004164619;"SELECT PART_CODE,ETIQUETA FROM CARD.SNMFGCUST WHERE CUSTSN = ' & SERIAL$ & ""'";CARDS_PR
SELECT;LT_20241004164619;"WITH MITABLA (NIVEL,ETIQUETA,COMP_SN) AS (SELECT 1,RAIZ.ETIQUETA,RAIZ.COMP_SN  FROM CARD.SN_BLINDCHECK RAIZ WHERE RAIZ.ETIQUETA = ' & SERIAL_CELESTICA$ & ""' AND STATUS='OK' UNION ALL SELECT PADRE.NIVEL+1, HIJA.ETIQUETA, HIJA.COMP_SN  FROM MITABLA PADRE, CARD.SN_BLINDCHECK HIJA WHERE PADRE.COMP_SN = HIJA.ETIQUETA AND PADRE.NIVEL < 10 AND STATUS='OK') SELECT PART_CODE, REF_DES AS SN_HIJO_CLIENTE, COMP_PN AS PN_CELESTICA from CARD.CIQSSFC WHERE ETIQUETA IN (SELECT COMP_SN AS SN_HIJO FROM MITABLA) AND SPROD IN ('B110','B300')  AND STATUS = 'M' AND TRIM(REF_DES) <> ''";CARDS_PR
SELECT;LT_20241004164619;"SELECT SN_HIJO FROM ELABELS.ZIMMER_BCHK_VERIFY WHERE SN_PADRE = ' & SERIAL_CELESTICA$ & ""' AND SN_HIJO = '"" &  (TRIM(GET_RECORD_FIELD(CONSULTA_1$,I%,2))) & ""' AND STATUS IN ('PENDING','PASS') ";ELAB_PR
SELECT;LT_20241010142550;"SELECT PART_CODE, CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241010142550;"SELECT CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241010142550;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA IN (' & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0317') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241010142550;"SELECT STATUS FROM CARD.CIQSSFC WHERE ETIQUETA IN (SELECT ETIQUETA FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0230','P230') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241010142550;"SELECT SPROD_ACTUAL FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""' AND SPROD_ACTUAL = '0280'";CARDS_PR
SELECT;LT_20241010163622;"SELECT PART_CODE, CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241010163622;"SELECT CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241010163622;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA IN (' & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0317') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241010163622;"SELECT STATUS FROM CARD.CIQSSFC WHERE ETIQUETA IN (SELECT ETIQUETA FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0230','P230') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241010163622;"SELECT SPROD_ACTUAL FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""' AND SPROD_ACTUAL = '0280'";CARDS_PR
SELECT;LT_20241018104308;"SELECT PART_CODE, CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241018104308;"SELECT CUSTSN FROM CARD.HEADER WHERE ETIQUETA = ' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241018104308;"SELECT TSTAMP FROM CARD.CIQSSFC WHERE ETIQUETA IN (' & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0317') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241018104308;"SELECT STATUS FROM CARD.CIQSSFC WHERE ETIQUETA IN (SELECT ETIQUETA FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""') AND SPROD IN ('0230','P230') AND STATUS = 'P'";CARDS_PR
SELECT;LT_20241018104308;"SELECT SPROD_ACTUAL FROM CARD.HEADER WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND CUSTSN = '"" & SERIAL_CELESTICA$ & ""' AND SPROD_ACTUAL = '0280'";CARDS_PR
SELECT;LT_20241024162828;"SELECT PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20241029120150;"SELECT MSL_SN, PARTCODE FROM CARD.CON_SERIAL WHERE CODIGO = ' & (LEFT(N_CONTENEDOR$,7)) & ""' AND SEQ = '"" & (STR(VAL(RIGHT(N_CONTENEDOR$,3)))) & ""' ORDER BY CUSTSN";CARDS_PR
SELECT;LT_20241029120150;"SELECT CUSTSN FROM CARD.SNMFGCUST WHERE ETIQUETA = ' & TEXTO_SERIAL$ & ""'";CARDS_PR
SELECT;LT_20241029131920;"SELECT F2,DESCRIPCION FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20241029131920;"SELECT PART_CODE FROM CARD.HEADER WHERE ETIQUETA=' & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241029131920;"SELECT CUSTSN,P1 FROM CARD.SNMFGCUST WHERE PART_CODE = ' & #PART_CODE#$ & ""' AND ETIQUETA='"" & SERIAL_CELESTICA$ & ""'";CARDS_PR
SELECT;LT_20241114173949;"SELECT PN,REVISION,F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20241114183233;"SELECT PN,REVISION,F1 FROM CARD.CPARTCODE WHERE PARTCODE = ' & #PART_CODE#$ & ""'";CARDS_PR
SELECT;LT_20241114183233;"SELECT PN,PART_CODE FROM CARD.HEADER WHERE ETIQUETA=' & CEL_SN$ & ""'";CARDS_PR
SELECT;LT_20241114183233;"SELECT CUSTSN FROM CARD.PO_SERIAL WHERE ETIQUETA=' & CEL_SN$ & ""'";CARDS_PR
SELECT;LT_20241114183233;"SELECT CUSTSN,OT,ORDERN FROM CARD.PO_SERIAL WHERE STATUS='1' AND PN=' & PARTNUMBER$ & ""' ORDER BY PN,ORDERN";CARDS_PR
SELECT;LT_20241114183233;"SELECT CUSTSN,OT,ORDERN FROM CARD.PO_SERIAL WHERE STATUS='1' AND PN=' & PARTNUMBER$ & ""' ORDER BY PN,TSTAMP_INICIO";CARDS_PR
SELECT;LT_20241114183233;"SELECT CUSTOMERPO  FROM CARDV.BACKLOG WHERE PEDIDO = ' & LEFT(TRIM(GET_RECORD_FIELD(CONSULTA_2$,1,3)),10) & ""'";CARDS_PR
INSERT_UPDATE;LT_20241114183233;"UPDATE CARD.PO_SERIAL SET STATUS='0',F_ARCHIVO='1', TSTAMP_ACTUAL=CURRENT TIMESTAMP, ETIQUETA=' & CEL_SN$ & ""' WHERE CUSTSN='"" & HITACHI_SN$ & ""' AND PN='"" & PARTNUMBER$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20241114183233;"UPDATE CARD.HEADER SET F_ARCHIVO='1',ORIGEN= ' & ORIGEN$ & ""' WHERE ETIQUETA='"" & CEL_SN$ & ""'";CARDS_PR
INSERT_UPDATE;LT_20241114183233;"UPDATE CARD.SNMFGCUST SET F_ARCHIVO='1',CUSTSN= ' & HITACHI_SN$ & ""',P1= '"" & PEDIDO$ & ""',TSTAMP=CURRENT TIMESTAMP WHERE ETIQUETA='"" & CEL_SN$ & ""'";CARDS_PR
SELECT;LT_20241126150509;"SELECT PARTNUMBER, PN_CLIENTE FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
SELECT;LT_20241126150509;"SELECT PARTNUMBER,INICIO_RANGO,FIN_RANGO,AMENDEMENT,PN_TARJ_ASOC,PC_TARJ_ASOC,PN_COMUN FROM ELABELS.THA_CONFIGURATION WHERE PARTCODE=' & #PART_CODE#$ & ""' AND LAST_LEVEL='SI'";ELAB_PR
SELECT;LT_20241126150509;"SELECT CONTADOR_ID,CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & #TEMPLATE_ID#$ & "" - COMUN'";ELAB_PR
SELECT;LT_20241126150509;"SELECT SN_THALES,SN_CLS FROM ELABELS.THA_SERIALS WHERE PARTCODE=' & #PART_CODE#$ & ""' AND TIPO_SN='PRO' AND SN_THALES IN (SELECT MAX(SN_THALES) FROM ELABELS.THA_SERIALS WHERE PARTCODE='"" & #PART_CODE#$ & ""' AND TIPO_SN='PRO')";ELAB_PR
SELECT;LT_20241126150509;"SELECT CONTADOR_ID,CONTADOR FROM ELABELS.CONTADORES_VARIOS WHERE CONTADOR_ID = ' & ID_CONTADOR$ & ""'";ELAB_PR
SELECT;LT_20241126150509;"SELECT MAX(SN_THALES) FROM ELABELS.THA_SERIALS WHERE PN_COMUN=' & TH_PN_COMUN$ & ""' AND TIPO_SN='PRO'";ELAB_PR
SELECT;LT_20241126150509;"SELECT ETIQUETA,PARTNUMBER,PN_CLIENTE,CLIENTE,ECETIQUETA,PCODEREV,BLQ_ETIQ FROM ELABELS.ALL_PRODUCTOS WHERE PARTCODE=' & #PART_CODE#$ & ""'";ELAB_PR
